"Any";"Mes";"Codi_Districte";"Nom_Districte";"Codi_Barri";"Nom_Barri";"Sexe";"Demanda_ocupacio";"Nombre"
2022;2;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Homes";"Demanda No Aturats";117
2022;2;8;"Nou Barris";47;"Can Peguera";"Homes";"Demanda No Aturats";15
2022;2;8;"Nou Barris";48;"la Guineueta";"Homes";"Demanda No Aturats";104
2022;2;8;"Nou Barris";49;"Canyelles";"Homes";"Demanda No Aturats";51
2022;2;8;"Nou Barris";50;"les Roquetes";"Homes";"Demanda No Aturats";110
2022;2;8;"Nou Barris";51;"Verdun";"Homes";"Demanda No Aturats";84
2022;2;8;"Nou Barris";52;"la Prosperitat";"Homes";"Demanda No Aturats";211
2022;2;8;"Nou Barris";53;"la Trinitat Nova";"Homes";"Demanda No Aturats";83
2022;2;8;"Nou Barris";54;"Torre BarÃ³";"Homes";"Demanda No Aturats";23
2022;2;8;"Nou Barris";55;"Ciutat Meridiana";"Homes";"Demanda No Aturats";121
2022;2;8;"Nou Barris";56;"Vallbona";"Homes";"Demanda No Aturats";14
2022;2;9;"Sant Andreu";57;"la Trinitat Vella";"Homes";"Demanda No Aturats";113
2022;2;9;"Sant Andreu";58;"BarÃ³ de Viver";"Homes";"Demanda No Aturats";19
2022;2;9;"Sant Andreu";59;"el Bon Pastor";"Homes";"Demanda No Aturats";109
2022;2;9;"Sant Andreu";60;"Sant Andreu";"Homes";"Demanda No Aturats";440
2022;2;9;"Sant Andreu";61;"la Sagrera";"Homes";"Demanda No Aturats";185
2022;2;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Homes";"Demanda No Aturats";90
2022;2;9;"Sant Andreu";63;"Navas";"Homes";"Demanda No Aturats";139
2022;2;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Homes";"Demanda No Aturats";247
2022;2;10;"Sant MartÃ­";65;"el Clot";"Homes";"Demanda No Aturats";174
2022;2;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Homes";"Demanda No Aturats";84
2022;2;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Homes";"Demanda No Aturats";49
2022;2;10;"Sant MartÃ­";68;"el Poblenou";"Homes";"Demanda No Aturats";173
2022;2;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Homes";"Demanda No Aturats";96
2022;2;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Homes";"Demanda No Aturats";221
2022;2;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Homes";"Demanda No Aturats";138
2022;2;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Homes";"Demanda No Aturats";185
2022;2;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Homes";"Demanda No Aturats";209
2022;2;99;"No consta";99;"No consta";"Homes";"Demanda No Aturats";11
2022;3;1;"Ciutat Vella";1;"el Raval";"Dones";"Atur Registrat";1405
2022;3;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Dones";"Atur Registrat";389
2022;3;1;"Ciutat Vella";3;"la Barceloneta";"Dones";"Atur Registrat";433
2022;3;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Dones";"Atur Registrat";599
2022;3;2;"Eixample";5;"el Fort Pienc";"Dones";"Atur Registrat";557
2022;3;2;"Eixample";6;"la Sagrada FamÃ­lia";"Dones";"Atur Registrat";932
2022;3;2;"Eixample";7;"la Dreta de l'Eixample";"Dones";"Atur Registrat";627
2022;3;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Dones";"Atur Registrat";639
2022;3;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Dones";"Atur Registrat";983
2022;3;2;"Eixample";10;"Sant Antoni";"Dones";"Atur Registrat";692
2022;3;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Dones";"Atur Registrat";922
2022;3;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Dones";"Atur Registrat";45
2022;3;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Dones";"Atur Registrat";930
2022;3;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Dones";"Atur Registrat";238
2022;3;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Dones";"Atur Registrat";351
2022;3;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Dones";"Atur Registrat";412
2022;3;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Dones";"Atur Registrat";431
2022;3;3;"Sants-MontjuÃ¯c";18;"Sants";"Dones";"Atur Registrat";830
2022;3;4;"Les Corts";19;"les Corts";"Dones";"Atur Registrat";829
2022;3;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Dones";"Atur Registrat";426
2022;3;4;"Les Corts";21;"Pedralbes";"Dones";"Atur Registrat";105
2022;3;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Dones";"Atur Registrat";44
2022;3;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Dones";"Atur Registrat";229
2022;3;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Dones";"Atur Registrat";172
2022;3;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Dones";"Atur Registrat";274
2022;3;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Dones";"Atur Registrat";483
2022;3;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Dones";"Atur Registrat";425
2022;3;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Dones";"Atur Registrat";278
2022;3;6;"GrÃ cia";29;"el Coll";"Dones";"Atur Registrat";113
2022;3;6;"GrÃ cia";30;"la Salut";"Dones";"Atur Registrat";250
2022;3;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Dones";"Atur Registrat";970
2022;3;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Dones";"Atur Registrat";624
2022;3;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Dones";"Atur Registrat";480
2022;3;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Dones";"Atur Registrat";180
2022;3;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Dones";"Atur Registrat";792
2022;3;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Dones";"Atur Registrat";236
2022;3;7;"Horta-GuinardÃ³";37;"el Carmel";"Dones";"Atur Registrat";805
2022;3;7;"Horta-GuinardÃ³";38;"la Teixonera";"Dones";"Atur Registrat";259
2022;3;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Dones";"Atur Registrat";159
2022;3;7;"Horta-GuinardÃ³";40;"Montbau";"Dones";"Atur Registrat";115
2022;3;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Dones";"Atur Registrat";123
2022;3;7;"Horta-GuinardÃ³";42;"la Clota";"Dones";"Atur Registrat";9
2022;3;7;"Horta-GuinardÃ³";43;"Horta";"Dones";"Atur Registrat";714
2022;3;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Dones";"Atur Registrat";673
2022;3;8;"Nou Barris";45;"Porta";"Dones";"Atur Registrat";643
2022;3;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Dones";"Atur Registrat";427
2022;3;8;"Nou Barris";47;"Can Peguera";"Dones";"Atur Registrat";59
2022;3;8;"Nou Barris";48;"la Guineueta";"Dones";"Atur Registrat";470
2022;3;8;"Nou Barris";49;"Canyelles";"Dones";"Atur Registrat";229
2022;3;8;"Nou Barris";50;"les Roquetes";"Dones";"Atur Registrat";497
2022;3;8;"Nou Barris";51;"Verdun";"Dones";"Atur Registrat";381
2022;3;8;"Nou Barris";52;"la Prosperitat";"Dones";"Atur Registrat";722
2022;3;8;"Nou Barris";53;"la Trinitat Nova";"Dones";"Atur Registrat";342
2022;3;8;"Nou Barris";54;"Torre BarÃ³";"Dones";"Atur Registrat";95
2022;3;8;"Nou Barris";55;"Ciutat Meridiana";"Dones";"Atur Registrat";494
2022;3;8;"Nou Barris";56;"Vallbona";"Dones";"Atur Registrat";57
2022;3;9;"Sant Andreu";57;"la Trinitat Vella";"Dones";"Atur Registrat";458
2022;3;9;"Sant Andreu";58;"BarÃ³ de Viver";"Dones";"Atur Registrat";62
2022;3;9;"Sant Andreu";59;"el Bon Pastor";"Dones";"Atur Registrat";351
2022;3;9;"Sant Andreu";60;"Sant Andreu";"Dones";"Atur Registrat";1420
2022;3;9;"Sant Andreu";61;"la Sagrera";"Dones";"Atur Registrat";611
2022;3;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Dones";"Atur Registrat";297
2022;3;9;"Sant Andreu";63;"Navas";"Dones";"Atur Registrat";460
2022;3;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Dones";"Atur Registrat";854
2022;3;10;"Sant MartÃ­";65;"el Clot";"Dones";"Atur Registrat";609
2022;3;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Dones";"Atur Registrat";301
2022;3;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Dones";"Atur Registrat";184
2022;3;10;"Sant MartÃ­";68;"el Poblenou";"Dones";"Atur Registrat";642
2022;3;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Dones";"Atur Registrat";340
2022;3;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Dones";"Atur Registrat";783
2022;3;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Dones";"Atur Registrat";502
2022;3;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Dones";"Atur Registrat";690
2022;3;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Dones";"Atur Registrat";781
2022;3;99;"No consta";99;"No consta";"Dones";"Atur Registrat";39
2022;3;1;"Ciutat Vella";1;"el Raval";"Dones";"Demanda No Aturats";452
2022;3;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Dones";"Demanda No Aturats";112
2022;3;1;"Ciutat Vella";3;"la Barceloneta";"Dones";"Demanda No Aturats";116
2022;3;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Dones";"Demanda No Aturats";163
2022;3;2;"Eixample";5;"el Fort Pienc";"Dones";"Demanda No Aturats";202
2022;3;2;"Eixample";6;"la Sagrada FamÃ­lia";"Dones";"Demanda No Aturats";334
2022;3;2;"Eixample";7;"la Dreta de l'Eixample";"Dones";"Demanda No Aturats";217
2022;3;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Dones";"Demanda No Aturats";209
2022;3;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Dones";"Demanda No Aturats";346
2022;3;2;"Eixample";10;"Sant Antoni";"Dones";"Demanda No Aturats";230
2022;3;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Dones";"Demanda No Aturats";327
2022;3;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Dones";"Demanda No Aturats";11
2022;3;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Dones";"Demanda No Aturats";247
2022;3;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Dones";"Demanda No Aturats";82
2022;3;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Dones";"Demanda No Aturats";124
2022;3;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Dones";"Demanda No Aturats";146
2022;3;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Dones";"Demanda No Aturats";169
2022;3;3;"Sants-MontjuÃ¯c";18;"Sants";"Dones";"Demanda No Aturats";308
2022;3;4;"Les Corts";19;"les Corts";"Dones";"Demanda No Aturats";311
2022;3;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Dones";"Demanda No Aturats";168
2022;3;4;"Les Corts";21;"Pedralbes";"Dones";"Demanda No Aturats";31
2022;3;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Dones";"Demanda No Aturats";15
2022;3;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Dones";"Demanda No Aturats";71
2022;3;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Dones";"Demanda No Aturats";59
2022;3;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Dones";"Demanda No Aturats";101
2022;3;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Dones";"Demanda No Aturats";155
2022;3;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Dones";"Demanda No Aturats";154
2022;3;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Dones";"Demanda No Aturats";108
2022;3;6;"GrÃ cia";29;"el Coll";"Dones";"Demanda No Aturats";46
2022;3;6;"GrÃ cia";30;"la Salut";"Dones";"Demanda No Aturats";91
2022;3;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Dones";"Demanda No Aturats";308
2022;3;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Dones";"Demanda No Aturats";221
2022;3;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Dones";"Demanda No Aturats";171
2022;3;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Dones";"Demanda No Aturats";65
2022;3;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Dones";"Demanda No Aturats";266
2022;3;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Dones";"Demanda No Aturats";80
2022;3;7;"Horta-GuinardÃ³";37;"el Carmel";"Dones";"Demanda No Aturats";272
2022;3;7;"Horta-GuinardÃ³";38;"la Teixonera";"Dones";"Demanda No Aturats";82
2022;3;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Dones";"Demanda No Aturats";50
2022;3;7;"Horta-GuinardÃ³";40;"Montbau";"Dones";"Demanda No Aturats";36
2022;3;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Dones";"Demanda No Aturats";38
2022;3;7;"Horta-GuinardÃ³";42;"la Clota";"Dones";"Demanda No Aturats";3
2022;3;7;"Horta-GuinardÃ³";43;"Horta";"Dones";"Demanda No Aturats";240
2022;3;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Dones";"Demanda No Aturats";223
2022;3;8;"Nou Barris";45;"Porta";"Dones";"Demanda No Aturats";200
2022;3;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Dones";"Demanda No Aturats";144
2022;3;8;"Nou Barris";47;"Can Peguera";"Dones";"Demanda No Aturats";20
2022;3;8;"Nou Barris";48;"la Guineueta";"Dones";"Demanda No Aturats";150
2022;3;8;"Nou Barris";49;"Canyelles";"Dones";"Demanda No Aturats";73
2022;3;8;"Nou Barris";50;"les Roquetes";"Dones";"Demanda No Aturats";158
2022;3;8;"Nou Barris";51;"Verdun";"Dones";"Demanda No Aturats";121
2022;3;8;"Nou Barris";52;"la Prosperitat";"Dones";"Demanda No Aturats";224
2022;3;8;"Nou Barris";53;"la Trinitat Nova";"Dones";"Demanda No Aturats";83
2022;3;8;"Nou Barris";54;"Torre BarÃ³";"Dones";"Demanda No Aturats";22
2022;3;8;"Nou Barris";55;"Ciutat Meridiana";"Dones";"Demanda No Aturats";117
2022;3;8;"Nou Barris";56;"Vallbona";"Dones";"Demanda No Aturats";14
2022;3;9;"Sant Andreu";57;"la Trinitat Vella";"Dones";"Demanda No Aturats";108
2022;3;9;"Sant Andreu";58;"BarÃ³ de Viver";"Dones";"Demanda No Aturats";20
2022;3;9;"Sant Andreu";59;"el Bon Pastor";"Dones";"Demanda No Aturats";115
2022;3;9;"Sant Andreu";60;"Sant Andreu";"Dones";"Demanda No Aturats";465
2022;3;9;"Sant Andreu";61;"la Sagrera";"Dones";"Demanda No Aturats";244
2022;3;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Dones";"Demanda No Aturats";119
2022;3;9;"Sant Andreu";63;"Navas";"Dones";"Demanda No Aturats";181
2022;3;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Dones";"Demanda No Aturats";272
2022;3;10;"Sant MartÃ­";65;"el Clot";"Dones";"Demanda No Aturats";185
2022;3;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Dones";"Demanda No Aturats";85
2022;3;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Dones";"Demanda No Aturats";51
2022;3;10;"Sant MartÃ­";68;"el Poblenou";"Dones";"Demanda No Aturats";178
2022;3;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Dones";"Demanda No Aturats";91
2022;3;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Dones";"Demanda No Aturats";208
2022;3;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Dones";"Demanda No Aturats";140
2022;3;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Dones";"Demanda No Aturats";193
2022;3;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Dones";"Demanda No Aturats";218
2022;3;99;"No consta";99;"No consta";"Dones";"Demanda No Aturats";5
2022;3;1;"Ciutat Vella";1;"el Raval";"Homes";"Atur Registrat";1661
2022;3;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Homes";"Atur Registrat";459
2022;3;1;"Ciutat Vella";3;"la Barceloneta";"Homes";"Atur Registrat";411
2022;3;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Homes";"Atur Registrat";569
2022;3;2;"Eixample";5;"el Fort Pienc";"Homes";"Atur Registrat";488
2022;3;2;"Eixample";6;"la Sagrada FamÃ­lia";"Homes";"Atur Registrat";768
2022;3;2;"Eixample";7;"la Dreta de l'Eixample";"Homes";"Atur Registrat";508
2022;3;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Homes";"Atur Registrat";554
2022;3;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Homes";"Atur Registrat";836
2022;3;2;"Eixample";10;"Sant Antoni";"Homes";"Atur Registrat";623
2022;3;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Homes";"Atur Registrat";888
2022;3;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Homes";"Atur Registrat";53
2022;3;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Homes";"Atur Registrat";668
2022;3;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Homes";"Atur Registrat";224
2022;3;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Homes";"Atur Registrat";281
2022;3;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Homes";"Atur Registrat";330
2022;3;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Homes";"Atur Registrat";338
2022;3;3;"Sants-MontjuÃ¯c";18;"Sants";"Homes";"Atur Registrat";660
2022;3;4;"Les Corts";19;"les Corts";"Homes";"Atur Registrat";661
2022;3;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Homes";"Atur Registrat";334
2022;3;4;"Les Corts";21;"Pedralbes";"Homes";"Atur Registrat";81
2022;3;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Homes";"Atur Registrat";41
2022;3;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Homes";"Atur Registrat";187
2022;3;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Homes";"Atur Registrat";157
2022;3;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Homes";"Atur Registrat";216
2022;3;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Homes";"Atur Registrat";390
2022;3;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Homes";"Atur Registrat";373
2022;3;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Homes";"Atur Registrat";245
2022;3;6;"GrÃ cia";29;"el Coll";"Homes";"Atur Registrat";101
2022;3;6;"GrÃ cia";30;"la Salut";"Homes";"Atur Registrat";199
2022;3;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Homes";"Atur Registrat";752
2022;3;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Homes";"Atur Registrat";491
2022;3;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Homes";"Atur Registrat";378
2022;3;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Homes";"Atur Registrat";142
2022;3;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Homes";"Atur Registrat";627
2022;3;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Homes";"Atur Registrat";191
2022;3;7;"Horta-GuinardÃ³";37;"el Carmel";"Homes";"Atur Registrat";652
2022;3;7;"Horta-GuinardÃ³";38;"la Teixonera";"Homes";"Atur Registrat";223
2022;3;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Homes";"Atur Registrat";140
2022;3;7;"Horta-GuinardÃ³";40;"Montbau";"Homes";"Atur Registrat";101
2022;3;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Homes";"Atur Registrat";108
2022;3;7;"Horta-GuinardÃ³";42;"la Clota";"Homes";"Atur Registrat";8
2022;3;7;"Horta-GuinardÃ³";43;"Horta";"Homes";"Atur Registrat";550
2022;3;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Homes";"Atur Registrat";520
2022;3;8;"Nou Barris";45;"Porta";"Homes";"Atur Registrat";526
2022;3;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Homes";"Atur Registrat";318
2022;3;8;"Nou Barris";47;"Can Peguera";"Homes";"Atur Registrat";44
2022;3;8;"Nou Barris";48;"la Guineueta";"Homes";"Atur Registrat";361
2022;3;8;"Nou Barris";49;"Canyelles";"Homes";"Atur Registrat";176
2022;3;8;"Nou Barris";50;"les Roquetes";"Homes";"Atur Registrat";381
2022;3;8;"Nou Barris";51;"Verdun";"Homes";"Atur Registrat";292
2022;3;8;"Nou Barris";52;"la Prosperitat";"Homes";"Atur Registrat";590
2022;3;8;"Nou Barris";53;"la Trinitat Nova";"Homes";"Atur Registrat";268
2022;3;8;"Nou Barris";54;"Torre BarÃ³";"Homes";"Atur Registrat";74
2022;3;8;"Nou Barris";55;"Ciutat Meridiana";"Homes";"Atur Registrat";389
2022;3;8;"Nou Barris";56;"Vallbona";"Homes";"Atur Registrat";45
2022;3;9;"Sant Andreu";57;"la Trinitat Vella";"Homes";"Atur Registrat";360
2022;3;9;"Sant Andreu";58;"BarÃ³ de Viver";"Homes";"Atur Registrat";47
2022;3;9;"Sant Andreu";59;"el Bon Pastor";"Homes";"Atur Registrat";266
2022;3;9;"Sant Andreu";60;"Sant Andreu";"Homes";"Atur Registrat";1076
2022;3;9;"Sant Andreu";61;"la Sagrera";"Homes";"Atur Registrat";481
2022;3;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Homes";"Atur Registrat";234
2022;3;9;"Sant Andreu";63;"Navas";"Homes";"Atur Registrat";362
2022;3;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Homes";"Atur Registrat";695
2022;3;10;"Sant MartÃ­";65;"el Clot";"Homes";"Atur Registrat";500
2022;3;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Homes";"Atur Registrat";249
2022;3;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Homes";"Atur Registrat";152
2022;3;10;"Sant MartÃ­";68;"el Poblenou";"Homes";"Atur Registrat";529
2022;3;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Homes";"Atur Registrat";293
2022;3;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Homes";"Atur Registrat";670
2022;3;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Homes";"Atur Registrat";396
2022;3;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Homes";"Atur Registrat";508
2022;3;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Homes";"Atur Registrat";570
2022;3;99;"No consta";99;"No consta";"Homes";"Atur Registrat";41
2022;3;1;"Ciutat Vella";1;"el Raval";"Homes";"Demanda No Aturats";502
2022;3;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Homes";"Demanda No Aturats";160
2022;3;1;"Ciutat Vella";3;"la Barceloneta";"Homes";"Demanda No Aturats";122
2022;3;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Homes";"Demanda No Aturats";169
2022;3;2;"Eixample";5;"el Fort Pienc";"Homes";"Demanda No Aturats";164
2022;3;2;"Eixample";6;"la Sagrada FamÃ­lia";"Homes";"Demanda No Aturats";268
2022;3;2;"Eixample";7;"la Dreta de l'Eixample";"Homes";"Demanda No Aturats";160
2022;3;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Homes";"Demanda No Aturats";172
2022;3;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Homes";"Demanda No Aturats";299
2022;3;2;"Eixample";10;"Sant Antoni";"Homes";"Demanda No Aturats";217
2022;3;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Homes";"Demanda No Aturats";288
2022;3;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Homes";"Demanda No Aturats";19
2022;3;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Homes";"Demanda No Aturats";261
2022;3;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Homes";"Demanda No Aturats";73
2022;3;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Homes";"Demanda No Aturats";101
2022;3;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Homes";"Demanda No Aturats";118
2022;3;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Homes";"Demanda No Aturats";130
2022;3;3;"Sants-MontjuÃ¯c";18;"Sants";"Homes";"Demanda No Aturats";244
2022;3;4;"Les Corts";19;"les Corts";"Homes";"Demanda No Aturats";246
2022;3;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Homes";"Demanda No Aturats";129
2022;3;4;"Les Corts";21;"Pedralbes";"Homes";"Demanda No Aturats";19
2022;3;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Homes";"Demanda No Aturats";15
2022;3;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Homes";"Demanda No Aturats";55
2022;3;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Homes";"Demanda No Aturats";60
2022;3;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Homes";"Demanda No Aturats";77
2022;3;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Homes";"Demanda No Aturats";123
2022;3;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Homes";"Demanda No Aturats";127
2022;3;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Homes";"Demanda No Aturats";89
2022;3;6;"GrÃ cia";29;"el Coll";"Homes";"Demanda No Aturats";37
2022;3;6;"GrÃ cia";30;"la Salut";"Homes";"Demanda No Aturats";72
2022;3;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Homes";"Demanda No Aturats";238
2022;3;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Homes";"Demanda No Aturats";172
2022;3;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Homes";"Demanda No Aturats";136
2022;3;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Homes";"Demanda No Aturats";52
2022;3;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Homes";"Demanda No Aturats";210
